transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,root_cause_confidence,recovery_probability,recovery_direction,decision,decision_confidence,decision_reason
TXN_000435,2022.93,network_error,1,0.6188,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7456,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000444,9965.62,bank_declined,2,0.5749,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.257,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000445,3332.0,insufficient_funds,2,0.5807,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2012,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000446,6495.44,network_error,1,0.6041,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7076,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000452,6567.91,bank_timeout,1,0.5293,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6878,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000463,1468.08,insufficient_funds,1,0.5471,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.4481,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000465,2105.65,bank_timeout,1,0.6733,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.857,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000468,6767.59,expired_card,2,0.568,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1533,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000473,4165.84,bank_timeout,1,0.5229,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6987,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000474,2606.06,bank_declined,1,0.5845,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5058,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000475,7821.71,authentication_failure,1,0.4968,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3537,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_000479,3387.37,bank_declined,1,0.6799,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6252,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000481,4265.53,bank_declined,2,0.5058,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2121,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000482,1663.05,insufficient_funds,1,0.4283,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.1821,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000487,5751.61,expired_card,1,0.4935,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.275,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000488,5182.53,bank_timeout,1,0.5143,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.6725,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000490,10378.02,bank_declined,1,0.6053,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6457,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000491,1238.79,bank_timeout,1,0.5742,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7634,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000492,1020.75,bank_timeout,1,0.6371,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8443,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000494,792.78,bank_declined,2,0.483,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.2016,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000495,5023.2,insufficient_funds,1,0.559,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3149,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000496,8229.06,bank_timeout,1,0.6113,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7706,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000498,1441.92,authentication_failure,1,0.5462,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4387,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_000499,1018.87,insufficient_funds,1,0.5481,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3099,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000508,4810.42,bank_declined,1,0.639,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5753,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000516,507.7,authentication_failure,2,0.336,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.1541,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_000518,2634.04,bank_declined,1,0.645,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5927,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000521,1875.15,bank_declined,1,0.5453,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3992,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000522,3190.86,bank_declined,3,0.3693,MEDIUM,Bank declined the payment,BANK_DECLINE,0.94,0.0572,alternate_payment,alternate_payment,0.95,Maximum retry threshold reached; another payment method is preferred.
TXN_000523,3552.53,bank_declined,1,0.6355,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6187,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000524,4471.28,bank_declined,2,0.5974,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3156,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000527,2365.05,bank_declined,1,0.6291,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.5318,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000533,7066.68,bank_timeout,2,0.4988,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.4679,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_000536,5535.67,bank_declined,2,0.4231,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.1468,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000545,796.76,bank_timeout,1,0.493,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.74,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000548,4955.16,network_error,1,0.5649,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7303,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000552,1046.15,expired_card,1,0.4509,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,0.98,0.1962,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000555,5481.7,network_error,1,0.6106,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7063,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000558,6533.51,authentication_failure,1,0.437,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.3514,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_000559,3828.79,network_error,1,0.5015,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6581,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000561,1595.95,network_error,1,0.6501,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8187,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000567,2527.06,bank_declined,1,0.553,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.5084,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000569,1925.06,authentication_failure,1,0.647,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.5347,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_000570,971.84,bank_timeout,2,0.6343,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7126,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000572,9940.58,insufficient_funds,1,0.5516,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2304,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000574,2163.17,authentication_failure,1,0.6801,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.647,customer_action,send_reminder,0.86,Customer action is required before another payment attempt.
TXN_000577,1330.59,authentication_failure,2,0.6001,HIGH,Payment authentication failed,AUTHENTICATION,0.88,0.3911,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_000578,4016.51,authentication_failure,1,0.5569,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4365,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_000581,1472.53,authentication_failure,1,0.4724,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.4581,customer_action,stop,0.84,Low recovery probability and customer action is required.
TXN_000586,2085.63,network_error,1,0.6707,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8367,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000591,1943.22,network_error,1,0.5442,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.6638,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000592,2011.83,bank_declined,1,0.5495,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.6559,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000596,932.1,bank_declined,1,0.624,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.6012,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000600,865.33,bank_declined,1,0.6421,HIGH,Bank declined the payment,BANK_DECLINE,0.91,0.609,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000601,2821.83,bank_timeout,1,0.6135,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.7273,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000602,1562.53,network_error,1,0.6848,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8608,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000606,3860.31,bank_declined,2,0.5908,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.345,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000611,3228.72,insufficient_funds,1,0.4303,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.2382,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000616,5076.17,insufficient_funds,2,0.42,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.0907,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000618,1467.85,bank_timeout,2,0.4405,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.433,retry,send_reminder,0.76,Recovery probability is moderate-low; customer engagement is preferred over another immediate retry.
TXN_000623,3277.99,network_error,1,0.6739,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8272,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000630,9540.34,insufficient_funds,1,0.6006,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.3413,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000631,2322.49,bank_declined,1,0.5202,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.3892,alternate_payment,stop,0.88,Low recovery probability combined with a payment-instrument issue.
TXN_000635,8521.19,network_error,1,0.6553,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8037,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000640,14400.59,network_error,1,0.6163,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.7262,retry,retry_later,0.82,"Recovery remains plausible, but delaying the retry reduces unnecessary immediate retries."
TXN_000641,3091.77,bank_declined,1,0.5781,MEDIUM,Bank declined the payment,BANK_DECLINE,0.91,0.6011,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000642,7954.93,insufficient_funds,1,0.6776,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,0.94,0.4785,alternate_payment,alternate_payment,0.92,Root cause indicates that retrying the current payment instrument is unlikely to address the underlying issue.
TXN_000645,1523.71,authentication_failure,3,0.3881,MEDIUM,Payment authentication failed,AUTHENTICATION,0.91,0.0751,customer_action,stop,0.96,Maximum automated retry threshold has been reached.
TXN_000647,1585.57,bank_timeout,1,0.576,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,0.92,0.8353,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000653,1374.25,network_error,1,0.6982,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,0.9,0.8575,retry,retry_now,0.9,High recovery probability and a temporary failure indicate an immediate retry is appropriate.
TXN_000655,2850.6,authentication_failure,2,0.4354,MEDIUM,Payment authentication failed,AUTHENTICATION,0.88,0.1621,customer_action,stop,0.84,Low recovery probability and customer action is required.
